name,line,column,file
main_menu,77,83,data/repos/EgorGang/project2/table/bot.py
message,79,10,data/repos/EgorGang/project2/table/bot.py
text,79,10,data/repos/EgorGang/project2/table/bot.py
msg,80,9,data/repos/EgorGang/project2/table/bot.py
bot,80,15,data/repos/EgorGang/project2/table/bot.py
send_message,80,15,data/repos/EgorGang/project2/table/bot.py
message,80,32,data/repos/EgorGang/project2/table/bot.py
chat,80,32,data/repos/EgorGang/project2/table/bot.py
id,80,32,data/repos/EgorGang/project2/table/bot.py
bot,81,9,data/repos/EgorGang/project2/table/bot.py
register_next_step_handler,81,9,data/repos/EgorGang/project2/table/bot.py
msg,81,40,data/repos/EgorGang/project2/table/bot.py
export_journal,81,45,data/repos/EgorGang/project2/table/bot.py
reply_markup,84,120,data/repos/EgorGang/project2/table/bot.py
bot,84,9,data/repos/EgorGang/project2/table/bot.py
send_message,84,9,data/repos/EgorGang/project2/table/bot.py
message,84,26,data/repos/EgorGang/project2/table/bot.py
chat,84,26,data/repos/EgorGang/project2/table/bot.py
id,84,26,data/repos/EgorGang/project2/table/bot.py
main_menu,84,133,data/repos/EgorGang/project2/table/bot.py
func,45,22,data/repos/EgorGang/project2/table/bot.py
bot,45,2,data/repos/EgorGang/project2/table/bot.py
message_handler,45,2,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,46,2,data/repos/EgorGang/project2/table/bot.py
add_student,88,1,data/repos/EgorGang/project2/table/bot.py
message,88,17,data/repos/EgorGang/project2/table/bot.py
name,93,5,data/repos/EgorGang/project2/table/bot.py
message,93,12,data/repos/EgorGang/project2/table/bot.py
text,93,12,data/repos/EgorGang/project2/table/bot.py
result,94,5,data/repos/EgorGang/project2/table/bot.py
journal,94,14,data/repos/EgorGang/project2/table/bot.py
add_student,94,14,data/repos/EgorGang/project2/table/bot.py
name,94,34,data/repos/EgorGang/project2/table/bot.py
reply_markup,95,47,data/repos/EgorGang/project2/table/bot.py
bot,95,5,data/repos/EgorGang/project2/table/bot.py
send_message,95,5,data/repos/EgorGang/project2/table/bot.py
message,95,22,data/repos/EgorGang/project2/table/bot.py
chat,95,22,data/repos/EgorGang/project2/table/bot.py
id,95,22,data/repos/EgorGang/project2/table/bot.py
result,95,39,data/repos/EgorGang/project2/table/bot.py
main_menu,95,60,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,87,2,data/repos/EgorGang/project2/table/bot.py
remove_student,98,1,data/repos/EgorGang/project2/table/bot.py
message,98,20,data/repos/EgorGang/project2/table/bot.py
name,103,5,data/repos/EgorGang/project2/table/bot.py
message,103,12,data/repos/EgorGang/project2/table/bot.py
text,103,12,data/repos/EgorGang/project2/table/bot.py
result,104,5,data/repos/EgorGang/project2/table/bot.py
journal,104,14,data/repos/EgorGang/project2/table/bot.py
remove_student,104,14,data/repos/EgorGang/project2/table/bot.py
name,104,37,data/repos/EgorGang/project2/table/bot.py
reply_markup,105,47,data/repos/EgorGang/project2/table/bot.py
bot,105,5,data/repos/EgorGang/project2/table/bot.py
send_message,105,5,data/repos/EgorGang/project2/table/bot.py
message,105,22,data/repos/EgorGang/project2/table/bot.py
chat,105,22,data/repos/EgorGang/project2/table/bot.py
id,105,22,data/repos/EgorGang/project2/table/bot.py
result,105,39,data/repos/EgorGang/project2/table/bot.py
main_menu,105,60,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,97,2,data/repos/EgorGang/project2/table/bot.py
add_mark_step1,108,1,data/repos/EgorGang/project2/table/bot.py
message,108,20,data/repos/EgorGang/project2/table/bot.py
name,113,5,data/repos/EgorGang/project2/table/bot.py
message,113,12,data/repos/EgorGang/project2/table/bot.py
text,113,12,data/repos/EgorGang/project2/table/bot.py
name,114,8,data/repos/EgorGang/project2/table/bot.py
journal,114,20,data/repos/EgorGang/project2/table/bot.py
table,114,20,data/repos/EgorGang/project2/table/bot.py
index,114,20,data/repos/EgorGang/project2/table/bot.py
reply_markup,115,82,data/repos/EgorGang/project2/table/bot.py
bot,115,9,data/repos/EgorGang/project2/table/bot.py
send_message,115,9,data/repos/EgorGang/project2/table/bot.py
message,115,26,data/repos/EgorGang/project2/table/bot.py
chat,115,26,data/repos/EgorGang/project2/table/bot.py
id,115,26,data/repos/EgorGang/project2/table/bot.py
main_menu,115,95,data/repos/EgorGang/project2/table/bot.py
msg,117,5,data/repos/EgorGang/project2/table/bot.py
bot,117,11,data/repos/EgorGang/project2/table/bot.py
send_message,117,11,data/repos/EgorGang/project2/table/bot.py
message,117,28,data/repos/EgorGang/project2/table/bot.py
chat,117,28,data/repos/EgorGang/project2/table/bot.py
id,117,28,data/repos/EgorGang/project2/table/bot.py
bot,118,5,data/repos/EgorGang/project2/table/bot.py
register_next_step_handler,118,5,data/repos/EgorGang/project2/table/bot.py
msg,118,36,data/repos/EgorGang/project2/table/bot.py
add_mark_step2,118,41,data/repos/EgorGang/project2/table/bot.py
name,118,57,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,107,2,data/repos/EgorGang/project2/table/bot.py
add_mark_step2,121,1,data/repos/EgorGang/project2/table/bot.py
message,121,20,data/repos/EgorGang/project2/table/bot.py
name,121,29,data/repos/EgorGang/project2/table/bot.py
day,128,9,data/repos/EgorGang/project2/table/bot.py
int,128,15,data/repos/EgorGang/project2/table/bot.py
message,128,19,data/repos/EgorGang/project2/table/bot.py
text,128,19,data/repos/EgorGang/project2/table/bot.py
day,129,17,data/repos/EgorGang/project2/table/bot.py
msg,130,13,data/repos/EgorGang/project2/table/bot.py
bot,130,19,data/repos/EgorGang/project2/table/bot.py
send_message,130,19,data/repos/EgorGang/project2/table/bot.py
message,130,36,data/repos/EgorGang/project2/table/bot.py
chat,130,36,data/repos/EgorGang/project2/table/bot.py
id,130,36,data/repos/EgorGang/project2/table/bot.py
bot,131,13,data/repos/EgorGang/project2/table/bot.py
register_next_step_handler,131,13,data/repos/EgorGang/project2/table/bot.py
msg,131,44,data/repos/EgorGang/project2/table/bot.py
add_mark_step3,131,49,data/repos/EgorGang/project2/table/bot.py
name,131,65,data/repos/EgorGang/project2/table/bot.py
day,131,71,data/repos/EgorGang/project2/table/bot.py
reply_markup,133,100,data/repos/EgorGang/project2/table/bot.py
bot,133,13,data/repos/EgorGang/project2/table/bot.py
send_message,133,13,data/repos/EgorGang/project2/table/bot.py
message,133,30,data/repos/EgorGang/project2/table/bot.py
chat,133,30,data/repos/EgorGang/project2/table/bot.py
id,133,30,data/repos/EgorGang/project2/table/bot.py
main_menu,133,113,data/repos/EgorGang/project2/table/bot.py
ValueError,134,12,data/repos/EgorGang/project2/table/bot.py
reply_markup,135,85,data/repos/EgorGang/project2/table/bot.py
bot,135,9,data/repos/EgorGang/project2/table/bot.py
send_message,135,9,data/repos/EgorGang/project2/table/bot.py
message,135,26,data/repos/EgorGang/project2/table/bot.py
chat,135,26,data/repos/EgorGang/project2/table/bot.py
id,135,26,data/repos/EgorGang/project2/table/bot.py
main_menu,135,98,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,120,2,data/repos/EgorGang/project2/table/bot.py
add_mark_step3,138,1,data/repos/EgorGang/project2/table/bot.py
message,138,20,data/repos/EgorGang/project2/table/bot.py
name,138,29,data/repos/EgorGang/project2/table/bot.py
day,138,35,data/repos/EgorGang/project2/table/bot.py
mark,146,9,data/repos/EgorGang/project2/table/bot.py
float,146,16,data/repos/EgorGang/project2/table/bot.py
message,146,22,data/repos/EgorGang/project2/table/bot.py
text,146,22,data/repos/EgorGang/project2/table/bot.py
result,147,9,data/repos/EgorGang/project2/table/bot.py
journal,147,18,data/repos/EgorGang/project2/table/bot.py
add_mark,147,18,data/repos/EgorGang/project2/table/bot.py
name,147,35,data/repos/EgorGang/project2/table/bot.py
day,147,41,data/repos/EgorGang/project2/table/bot.py
mark,147,46,data/repos/EgorGang/project2/table/bot.py
reply_markup,148,51,data/repos/EgorGang/project2/table/bot.py
bot,148,9,data/repos/EgorGang/project2/table/bot.py
send_message,148,9,data/repos/EgorGang/project2/table/bot.py
message,148,26,data/repos/EgorGang/project2/table/bot.py
chat,148,26,data/repos/EgorGang/project2/table/bot.py
id,148,26,data/repos/EgorGang/project2/table/bot.py
result,148,43,data/repos/EgorGang/project2/table/bot.py
main_menu,148,64,data/repos/EgorGang/project2/table/bot.py
ValueError,149,12,data/repos/EgorGang/project2/table/bot.py
reply_markup,150,85,data/repos/EgorGang/project2/table/bot.py
bot,150,9,data/repos/EgorGang/project2/table/bot.py
send_message,150,9,data/repos/EgorGang/project2/table/bot.py
message,150,26,data/repos/EgorGang/project2/table/bot.py
chat,150,26,data/repos/EgorGang/project2/table/bot.py
id,150,26,data/repos/EgorGang/project2/table/bot.py
main_menu,150,98,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,137,2,data/repos/EgorGang/project2/table/bot.py
remove_mark_step1,153,1,data/repos/EgorGang/project2/table/bot.py
message,153,23,data/repos/EgorGang/project2/table/bot.py
name,158,5,data/repos/EgorGang/project2/table/bot.py
message,158,12,data/repos/EgorGang/project2/table/bot.py
text,158,12,data/repos/EgorGang/project2/table/bot.py
name,159,8,data/repos/EgorGang/project2/table/bot.py
journal,159,20,data/repos/EgorGang/project2/table/bot.py
table,159,20,data/repos/EgorGang/project2/table/bot.py
index,159,20,data/repos/EgorGang/project2/table/bot.py
reply_markup,160,82,data/repos/EgorGang/project2/table/bot.py
bot,160,9,data/repos/EgorGang/project2/table/bot.py
send_message,160,9,data/repos/EgorGang/project2/table/bot.py
message,160,26,data/repos/EgorGang/project2/table/bot.py
chat,160,26,data/repos/EgorGang/project2/table/bot.py
id,160,26,data/repos/EgorGang/project2/table/bot.py
main_menu,160,95,data/repos/EgorGang/project2/table/bot.py
msg,162,5,data/repos/EgorGang/project2/table/bot.py
bot,162,11,data/repos/EgorGang/project2/table/bot.py
send_message,162,11,data/repos/EgorGang/project2/table/bot.py
message,162,28,data/repos/EgorGang/project2/table/bot.py
chat,162,28,data/repos/EgorGang/project2/table/bot.py
id,162,28,data/repos/EgorGang/project2/table/bot.py
bot,163,5,data/repos/EgorGang/project2/table/bot.py
register_next_step_handler,163,5,data/repos/EgorGang/project2/table/bot.py
msg,163,36,data/repos/EgorGang/project2/table/bot.py
remove_mark_step2,163,41,data/repos/EgorGang/project2/table/bot.py
name,163,60,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,152,2,data/repos/EgorGang/project2/table/bot.py
remove_mark_step2,166,1,data/repos/EgorGang/project2/table/bot.py
message,166,23,data/repos/EgorGang/project2/table/bot.py
name,166,32,data/repos/EgorGang/project2/table/bot.py
day,173,9,data/repos/EgorGang/project2/table/bot.py
int,173,15,data/repos/EgorGang/project2/table/bot.py
message,173,19,data/repos/EgorGang/project2/table/bot.py
text,173,19,data/repos/EgorGang/project2/table/bot.py
day,174,17,data/repos/EgorGang/project2/table/bot.py
result,175,13,data/repos/EgorGang/project2/table/bot.py
journal,175,22,data/repos/EgorGang/project2/table/bot.py
remove_mark,175,22,data/repos/EgorGang/project2/table/bot.py
name,175,42,data/repos/EgorGang/project2/table/bot.py
day,175,48,data/repos/EgorGang/project2/table/bot.py
reply_markup,176,55,data/repos/EgorGang/project2/table/bot.py
bot,176,13,data/repos/EgorGang/project2/table/bot.py
send_message,176,13,data/repos/EgorGang/project2/table/bot.py
message,176,30,data/repos/EgorGang/project2/table/bot.py
chat,176,30,data/repos/EgorGang/project2/table/bot.py
id,176,30,data/repos/EgorGang/project2/table/bot.py
result,176,47,data/repos/EgorGang/project2/table/bot.py
main_menu,176,68,data/repos/EgorGang/project2/table/bot.py
reply_markup,178,100,data/repos/EgorGang/project2/table/bot.py
bot,178,13,data/repos/EgorGang/project2/table/bot.py
send_message,178,13,data/repos/EgorGang/project2/table/bot.py
message,178,30,data/repos/EgorGang/project2/table/bot.py
chat,178,30,data/repos/EgorGang/project2/table/bot.py
id,178,30,data/repos/EgorGang/project2/table/bot.py
main_menu,178,113,data/repos/EgorGang/project2/table/bot.py
ValueError,179,12,data/repos/EgorGang/project2/table/bot.py
reply_markup,180,85,data/repos/EgorGang/project2/table/bot.py
bot,180,9,data/repos/EgorGang/project2/table/bot.py
send_message,180,9,data/repos/EgorGang/project2/table/bot.py
message,180,26,data/repos/EgorGang/project2/table/bot.py
chat,180,26,data/repos/EgorGang/project2/table/bot.py
id,180,26,data/repos/EgorGang/project2/table/bot.py
main_menu,180,98,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,165,2,data/repos/EgorGang/project2/table/bot.py
change_mark_step1,183,1,data/repos/EgorGang/project2/table/bot.py
message,183,23,data/repos/EgorGang/project2/table/bot.py
name,188,5,data/repos/EgorGang/project2/table/bot.py
message,188,12,data/repos/EgorGang/project2/table/bot.py
text,188,12,data/repos/EgorGang/project2/table/bot.py
name,189,8,data/repos/EgorGang/project2/table/bot.py
journal,189,20,data/repos/EgorGang/project2/table/bot.py
table,189,20,data/repos/EgorGang/project2/table/bot.py
index,189,20,data/repos/EgorGang/project2/table/bot.py
reply_markup,190,82,data/repos/EgorGang/project2/table/bot.py
bot,190,9,data/repos/EgorGang/project2/table/bot.py
send_message,190,9,data/repos/EgorGang/project2/table/bot.py
message,190,26,data/repos/EgorGang/project2/table/bot.py
chat,190,26,data/repos/EgorGang/project2/table/bot.py
id,190,26,data/repos/EgorGang/project2/table/bot.py
main_menu,190,95,data/repos/EgorGang/project2/table/bot.py
msg,192,5,data/repos/EgorGang/project2/table/bot.py
bot,192,11,data/repos/EgorGang/project2/table/bot.py
send_message,192,11,data/repos/EgorGang/project2/table/bot.py
message,192,28,data/repos/EgorGang/project2/table/bot.py
chat,192,28,data/repos/EgorGang/project2/table/bot.py
id,192,28,data/repos/EgorGang/project2/table/bot.py
bot,193,5,data/repos/EgorGang/project2/table/bot.py
register_next_step_handler,193,5,data/repos/EgorGang/project2/table/bot.py
msg,193,36,data/repos/EgorGang/project2/table/bot.py
change_mark_step2,193,41,data/repos/EgorGang/project2/table/bot.py
name,193,60,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,182,2,data/repos/EgorGang/project2/table/bot.py
change_mark_step2,196,1,data/repos/EgorGang/project2/table/bot.py
message,196,23,data/repos/EgorGang/project2/table/bot.py
name,196,32,data/repos/EgorGang/project2/table/bot.py
day,203,9,data/repos/EgorGang/project2/table/bot.py
int,203,15,data/repos/EgorGang/project2/table/bot.py
message,203,19,data/repos/EgorGang/project2/table/bot.py
text,203,19,data/repos/EgorGang/project2/table/bot.py
day,204,17,data/repos/EgorGang/project2/table/bot.py
msg,205,13,data/repos/EgorGang/project2/table/bot.py
bot,205,19,data/repos/EgorGang/project2/table/bot.py
send_message,205,19,data/repos/EgorGang/project2/table/bot.py
message,205,36,data/repos/EgorGang/project2/table/bot.py
chat,205,36,data/repos/EgorGang/project2/table/bot.py
id,205,36,data/repos/EgorGang/project2/table/bot.py
bot,206,13,data/repos/EgorGang/project2/table/bot.py
register_next_step_handler,206,13,data/repos/EgorGang/project2/table/bot.py
msg,206,44,data/repos/EgorGang/project2/table/bot.py
change_mark_step3,206,49,data/repos/EgorGang/project2/table/bot.py
name,206,68,data/repos/EgorGang/project2/table/bot.py
day,206,74,data/repos/EgorGang/project2/table/bot.py
reply_markup,208,100,data/repos/EgorGang/project2/table/bot.py
bot,208,13,data/repos/EgorGang/project2/table/bot.py
send_message,208,13,data/repos/EgorGang/project2/table/bot.py
message,208,30,data/repos/EgorGang/project2/table/bot.py
chat,208,30,data/repos/EgorGang/project2/table/bot.py
id,208,30,data/repos/EgorGang/project2/table/bot.py
main_menu,208,113,data/repos/EgorGang/project2/table/bot.py
ValueError,209,12,data/repos/EgorGang/project2/table/bot.py
reply_markup,210,85,data/repos/EgorGang/project2/table/bot.py
bot,210,9,data/repos/EgorGang/project2/table/bot.py
send_message,210,9,data/repos/EgorGang/project2/table/bot.py
message,210,26,data/repos/EgorGang/project2/table/bot.py
chat,210,26,data/repos/EgorGang/project2/table/bot.py
id,210,26,data/repos/EgorGang/project2/table/bot.py
main_menu,210,98,data/repos/EgorGang/project2/table/bot.py
handle_exceptions,195,2,data/repos/EgorGang/project2/table/bot.py
change_mark_step3,213,1,data/repos/EgorGang/project2/table/bot.py
message,213,23,data/repos/EgorGang/project2/table/bot.py
name,213,32,data/repos/EgorGang/project2/table/bot.py
day,213,38,data/repos/EgorGang/project2/table/bot.py
new_mark,221,9,data/repos/EgorGang/project2/table/bot.py
float,221,20,data/repos/EgorGang/project2/table/bot.py
message,221,26,data/repos/EgorGang/project2/table/bot.py
text,221,26,data/repos/EgorGang/project2/table/bot.py
